#  Table f555w.UVIS1.fits[1]  Fri 11:54:28 08-Feb-2013

# row      WAVELENGTH      THROUGHPUT
#           angstroms                

 1748           3447.     2.572594E-6
 1749           3448.     2.589240E-6
 1750           3449.     2.605861E-6
 1751           3450.     2.622457E-6
 1752           3451.     2.639188E-6
 1753           3452.     2.649536E-6
 1754           3453.     2.659870E-6
 1755           3454.     2.670189E-6
 1756           3455.     2.680493E-6
 1757           3456.     2.690784E-6
 1758           3457.     2.701058E-6
 1759           3458.     2.711319E-6
 1760           3459.     2.721564E-6
 1761           3460.     2.731794E-6
 1762           3461.     2.741796E-6
 1763           3462.     2.754527E-6
 1764           3463.     2.767237E-6
 1765           3464.     2.779927E-6
 1766           3465.     2.792597E-6
 1767           3466.     2.805248E-6
 1768           3467.     2.817877E-6
 1769           3468.     2.830486E-6
 1770           3469.     2.843074E-6
 1771           3470.     2.855642E-6
 1772           3471.     2.868233E-6
 1773           3472.     2.887022E-6
 1774           3473.     2.905782E-6
 1775           3474.     2.924513E-6
 1776           3475.     2.943215E-6
 1777           3476.     2.961888E-6
 1778           3477.     2.980532E-6
 1779           3478.     2.999148E-6
 1780           3479.     3.017733E-6
 1781           3480.     3.036290E-6
 1782           3481.     3.055088E-6
 1783           3482.     3.073437E-6
 1784           3483.     3.091761E-6
 1785           3484.     3.110061E-6
 1786           3485.     3.128334E-6
 1787           3486.     3.146582E-6
 1788           3487.     3.164805E-6
 1789           3488.     3.183004E-6
 1790           3489.     3.201177E-6
 1791           3490.     3.219324E-6
 1792           3491.     3.237164E-6
 1793           3492.     3.253998E-6
 1794           3493.     3.270803E-6
 1795           3494.     3.287582E-6
 1796           3495.     3.304333E-6
 1797           3496.     3.321057E-6
 1798           3497.     3.337754E-6
 1799           3498.     3.354426E-6
 1800           3499.     3.371068E-6
 1801           3500.     3.387685E-6
 1802           3501.     3.404577E-6
 1803           3502.     3.417347E-6
 1804           3503.     3.430093E-6
 1805           3504.     3.442820E-6
 1806           3505.     3.455527E-6
 1807           3506.     3.468216E-6
 1808           3507.     3.480885E-6
 1809           3508.     3.493535E-6
 1810           3509.     3.506166E-6
 1811           3510.     3.518778E-6
 1812           3511.     3.531065E-6
 1813           3512.     3.550205E-6
 1814           3513.     3.569341E-6
 1815           3514.     3.588447E-6
 1816           3515.     3.607522E-6
 1817           3516.     3.626565E-6
 1818           3517.     3.645577E-6
 1819           3518.     3.664558E-6
 1820           3519.     3.683509E-6
 1821           3520.     3.702428E-6
 1822           3521.     3.721645E-6
 1823           3522.     3.741751E-6
 1824           3523.     3.761835E-6
 1825           3524.     3.781889E-6
 1826           3525.     3.801915E-6
 1827           3526.     3.821912E-6
 1828           3527.     3.841880E-6
 1829           3528.     3.861818E-6
 1830           3529.     3.881727E-6
 1831           3530.     3.901608E-6
 1832           3531.     3.921119E-6
 1833           3532.     3.944152E-6
 1834           3533.     3.967182E-6
 1835           3534.     3.990173E-6
 1836           3535.     4.013128E-6
 1837           3536.     4.036044E-6
 1838           3537.     4.058922E-6
 1839           3538.     4.081762E-6
 1840           3539.     4.104566E-6
 1841           3540.     4.127332E-6
 1842           3541.     4.150426E-6
 1843           3542.     4.165665E-6
 1844           3543.     4.180787E-6
 1845           3544.     4.195885E-6
 1846           3545.     4.210959E-6
 1847           3546.     4.226011E-6
 1848           3547.     4.241039E-6
 1849           3548.     4.256042E-6
 1850           3549.     4.271024E-6
 1851           3550.     4.285980E-6
 1852           3551.     4.300538E-6
 1853           3552.     4.328948E-6
 1854           3553.     4.357513E-6
 1855           3554.     4.386032E-6
 1856           3555.     4.414504E-6
 1857           3556.     4.442928E-6
 1858           3557.     4.471307E-6
 1859           3558.     4.499638E-6
 1860           3559.     4.527923E-6
 1861           3560.     4.556160E-6
 1862           3561.     4.584354E-6
 1863           3562.     4.601283E-6
 1864           3563.     4.617990E-6
 1865           3564.     4.634669E-6
 1866           3565.     4.651316E-6
 1867           3566.     4.667933E-6
 1868           3567.     4.684521E-6
 1869           3568.     4.701074E-6
 1870           3569.     4.717605E-6
 1871           3570.     4.734102E-6
 1872           3571.     4.750989E-6
 1873           3572.     4.779202E-6
 1874           3573.     4.807595E-6
 1875           3574.     4.835946E-6
 1876           3575.     4.864255E-6
 1877           3576.     4.892521E-6
 1878           3577.     4.920744E-6
 1879           3578.     4.948924E-6
 1880           3579.     4.977064E-6
 1881           3580.     5.005159E-6
 1882           3581.     5.032778E-6
 1883           3582.     5.037131E-6
 1884           3583.     5.040953E-6
 1885           3584.     5.044762E-6
 1886           3585.     5.048556E-6
 1887           3586.     5.052340E-6
 1888           3587.     5.056114E-6
 1889           3588.     5.059876E-6
 1890           3589.     5.063626E-6
 1891           3590.     5.067363E-6
 1892           3591.     5.071537E-6
 1893           3592.     5.100728E-6
 1894           3593.     5.130508E-6
 1895           3594.     5.160243E-6
 1896           3595.     5.189933E-6
 1897           3596.     5.219576E-6
 1898           3597.     5.249176E-6
 1899           3598.     5.278730E-6
 1900           3599.     5.308239E-6
 1901           3600.     5.337700E-6
 1902           3601.     5.371910E-6
 1903           3602.     5.404658E-6
 1904           3603.     5.437382E-6
 1905           3604.     5.470119E-6
 1906           3605.     5.502869E-6
 1907           3606.     5.535632E-6
 1908           3607.     5.568410E-6
 1909           3608.     5.601202E-6
 1910           3609.     5.634007E-6
 1911           3610.     5.666828E-6
 1912           3611.     5.700162E-6
 1913           3612.     5.725692E-6
 1914           3613.     5.751001E-6
 1915           3614.     5.776320E-6
 1916           3615.     5.801655E-6
 1917           3616.     5.827006E-6
 1918           3617.     5.852371E-6
 1919           3618.     5.877750E-6
 1920           3619.     5.903144E-6
 1921           3620.     5.928553E-6
 1922           3621.     5.953459E-6
 1923           3622.     5.980929E-6
 1924           3623.     6.008498E-6
 1925           3624.     6.036079E-6
 1926           3625.     6.063668E-6
 1927           3626.     6.091271E-6
 1928           3627.     6.118884E-6
 1929           3628.     6.146512E-6
 1930           3629.     6.174148E-6
 1931           3630.     6.201798E-6
 1932           3631.     6.229365E-6
 1933           3632.     6.254794E-6
 1934           3633.     6.280153E-6
 1935           3634.     6.305525E-6
 1936           3635.     6.330913E-6
 1937           3636.     6.356298E-6
 1938           3637.     6.381697E-6
 1939           3638.     6.407107E-6
 1940           3639.     6.432528E-6
 1941           3640.     6.457958E-6
 1942           3641.     6.483966E-6
 1943           3642.     6.529794E-6
 1944           3643.     6.576426E-6
 1945           3644.     6.623079E-6
 1946           3645.     6.669774E-6
 1947           3646.     6.716482E-6
 1948           3647.     6.763204E-6
 1949           3648.     6.809967E-6
 1950           3649.     6.856753E-6
 1951           3650.     6.903569E-6
 1952           3651.     6.949803E-6
 1953           3652.     6.986347E-6
 1954           3653.     7.022500E-6
 1955           3654.     7.058666E-6
 1956           3655.     7.094847E-6
 1957           3656.     7.131042E-6
 1958           3657.     7.167260E-6
 1959           3658.     7.203476E-6
 1960           3659.     7.239703E-6
 1961           3660.     7.275964E-6
 1962           3661.     7.312871E-6
 1963           3662.     7.338645E-6
 1964           3663.     7.363938E-6
 1965           3664.     7.389245E-6
 1966           3665.     7.414568E-6
 1967           3666.     7.439903E-6
 1968           3667.     7.465251E-6
 1969           3668.     7.490616E-6
 1970           3669.     7.515991E-6
 1971           3670.     7.541382E-6
 1972           3671.     7.566126E-6
 1973           3672.     7.595251E-6
 1974           3673.     7.624593E-6
 1975           3674.     7.653945E-6
 1976           3675.     7.683310E-6
 1977           3676.     7.712689E-6
 1978           3677.     7.742074E-6
 1979           3678.     7.771471E-6
 1980           3679.     7.800883E-6
 1981           3680.     7.830311E-6
 1982           3681.     7.859740E-6
 1983           3682.     7.907608E-6
 1984           3683.     7.956424E-6
 1985           3684.     8.005259E-6
 1986           3685.     8.054114E-6
 1987           3686.     8.102988E-6
 1988           3687.     8.151879E-6
 1989           3688.     8.200789E-6
 1990           3689.     8.249723E-6
 1991           3690.     8.298672E-6
 1992           3691.     8.348382E-6
 1993           3692.     8.361576E-6
 1994           3693.     8.372856E-6
 1995           3694.     8.384141E-6
 1996           3695.     8.395431E-6
 1997           3696.     8.406731E-6
 1998           3697.     8.418031E-6
 1999           3698.     8.429339E-6
 2000           3699.     8.440649E-6
 2001           3700.     8.451968E-6
 2002           3701.     8.462556E-6
 2003           3702.     8.514868E-6
 2004           3703.     8.569536E-6
 2005           3704.     8.624223E-6
 2006           3705.     8.678932E-6
 2007           3706.     8.733667E-6
 2008           3707.     8.788419E-6
 2009           3708.     8.843194E-6
 2010           3709.     8.897990E-6
 2011           3710.     8.952808E-6
 2012           3711.     9.008432E-6
 2013           3712.     9.035732E-6
 2014           3713.     9.061378E-6
 2015           3714.     9.087034E-6
 2016           3715.     9.112710E-6
 2017           3716.     9.138395E-6
 2018           3717.     9.164095E-6
 2019           3718.     9.189809E-6
 2020           3719.     9.215537E-6
 2021           3720.     9.241278E-6
 2022           3721.     9.266227E-6
 2023           3722.     9.303050E-6
 2024           3723.     9.340622E-6
 2025           3724.     9.378206E-6
 2026           3725.     9.415809E-6
 2027           3726.     9.453423E-6
 2028           3727.     9.491054E-6
 2029           3728.     9.528697E-6
 2030           3729.     9.566354E-6
 2031           3730.     9.604028E-6
 2032           3731.     9.641716E-6
 2033           3732.     9.662807E-6
 2034           3733.     9.682830E-6
 2035           3734.     9.702859E-6
 2036           3735.     9.722892E-6
 2037           3736.     9.742939E-6
 2038           3737.     9.762989E-6
 2039           3738.     9.783050E-6
 2040           3739.     9.803114E-6
 2041           3740.     9.823189E-6
 2042           3741.     9.844123E-6
 2043           3742.     9.882023E-6
 2044           3743.     9.921094E-6
 2045           3744.     9.960183E-6
 2046           3745.     9.999297E-6
 2047           3746.     1.003843E-5
 2048           3747.     1.007758E-5
 2049           3748.     1.011676E-5
 2050           3749.     1.015596E-5
 2051           3750.     1.019518E-5
 2052           3751.     1.023353E-5
 2053           3752.     1.026595E-5
 2054           3753.     1.029797E-5
 2055           3754.     1.033000E-5
 2056           3755.     1.036205E-5
 2057           3756.     1.039410E-5
 2058           3757.     1.042617E-5
 2059           3758.     1.045825E-5
 2060           3759.     1.049034E-5
 2061           3760.     1.052244E-5
 2062           3761.     1.055547E-5
 2063           3762.     1.058636E-5
 2064           3763.     1.061710E-5
 2065           3764.     1.064786E-5
 2066           3765.     1.067863E-5
 2067           3766.     1.070942E-5
 2068           3767.     1.074023E-5
 2069           3768.     1.077105E-5
 2070           3769.     1.080189E-5
 2071           3770.     1.083274E-5
 2072           3771.     1.086267E-5
 2073           3772.     1.088254E-5
 2074           3773.     1.090165E-5
 2075           3774.     1.092077E-5
 2076           3775.     1.093989E-5
 2077           3776.     1.095902E-5
 2078           3777.     1.097816E-5
 2079           3778.     1.099730E-5
 2080           3779.     1.101645E-5
 2081           3780.     1.103561E-5
 2082           3781.     1.105477E-5
 2083           3782.     1.108962E-5
 2084           3783.     1.112572E-5
 2085           3784.     1.116184E-5
 2086           3785.     1.119797E-5
 2087           3786.     1.123411E-5
 2088           3787.     1.127027E-5
 2089           3788.     1.130645E-5
 2090           3789.     1.134263E-5
 2091           3790.     1.137883E-5
 2092           3791.     1.141603E-5
 2093           3792.     1.144233E-5
 2094           3793.     1.146775E-5
 2095           3794.     1.149318E-5
 2096           3795.     1.151861E-5
 2097           3796.     1.154407E-5
 2098           3797.     1.156953E-5
 2099           3798.     1.159501E-5
 2100           3799.     1.162050E-5
 2101           3800.     1.164601E-5
 2102           3801.     1.167508E-5
 2103           3802.     1.171004E-5
 2104           3803.     1.174554E-5
 2105           3804.     1.178107E-5
 2106           3805.     1.181663E-5
 2107           3806.     1.185223E-5
 2108           3807.     1.188786E-5
 2109           3808.     1.192353E-5
 2110           3809.     1.195923E-5
 2111           3810.     1.199496E-5
 2112           3811.     1.203073E-5
 2113           3812.     1.206926E-5
 2114           3813.     1.210807E-5
 2115           3814.     1.214693E-5
 2116           3815.     1.218581E-5
 2117           3816.     1.222474E-5
 2118           3817.     1.226370E-5
 2119           3818.     1.230270E-5
 2120           3819.     1.234173E-5
 2121           3820.     1.238081E-5
 2122           3821.     1.242099E-5
 2123           3822.     1.244214E-5
 2124           3823.     1.246156E-5
 2125           3824.     1.248099E-5
 2126           3825.     1.250044E-5
 2127           3826.     1.251990E-5
 2128           3827.     1.253938E-5
 2129           3828.     1.255888E-5
 2130           3829.     1.257839E-5
 2131           3830.     1.259792E-5
 2132           3831.     1.261636E-5
 2133           3832.     1.263819E-5
 2134           3833.     1.266035E-5
 2135           3834.     1.268252E-5
 2136           3835.     1.270473E-5
 2137           3836.     1.272693E-5
 2138           3837.     1.274916E-5
 2139           3838.     1.277141E-5
 2140           3839.     1.279367E-5
 2141           3840.     1.281596E-5
 2142           3841.     1.283936E-5
 2143           3842.     1.286970E-5
 2144           3843.     1.290075E-5
 2145           3844.     1.293184E-5
 2146           3845.     1.296295E-5
 2147           3846.     1.299409E-5
 2148           3847.     1.302527E-5
 2149           3848.     1.305647E-5
 2150           3849.     1.308772E-5
 2151           3850.     1.311899E-5
 2152           3851.     1.314914E-5
 2153           3852.     1.317417E-5
 2154           3853.     1.319869E-5
 2155           3854.     1.322323E-5
 2156           3855.     1.324780E-5
 2157           3856.     1.327238E-5
 2158           3857.     1.329698E-5
 2159           3858.     1.332161E-5
 2160           3859.     1.334625E-5
 2161           3860.     1.337091E-5
 2162           3861.     1.339558E-5
 2163           3862.     1.342441E-5
 2164           3863.     1.345369E-5
 2165           3864.     1.348299E-5
 2166           3865.     1.351232E-5
 2167           3866.     1.354168E-5
 2168           3867.     1.357106E-5
 2169           3868.     1.360046E-5
 2170           3869.     1.362989E-5
 2171           3870.     1.365935E-5
 2172           3871.     1.369000E-5
 2173           3872.     1.371715E-5
 2174           3873.     1.374395E-5
 2175           3874.     1.377077E-5
 2176           3875.     1.379761E-5
 2177           3876.     1.382448E-5
 2178           3877.     1.385138E-5
 2179           3878.     1.387830E-5
 2180           3879.     1.390525E-5
 2181           3880.     1.393222E-5
 2182           3881.     1.395800E-5
 2183           3882.     1.397274E-5
 2184           3883.     1.398626E-5
 2185           3884.     1.399979E-5
 2186           3885.     1.401333E-5
 2187           3886.     1.402687E-5
 2188           3887.     1.404042E-5
 2189           3888.     1.405398E-5
 2190           3889.     1.406754E-5
 2191           3890.     1.408112E-5
 2192           3891.     1.409468E-5
 2193           3892.     1.411447E-5
 2194           3893.     1.413498E-5
 2195           3894.     1.415550E-5
 2196           3895.     1.417605E-5
 2197           3896.     1.419661E-5
 2198           3897.     1.421718E-5
 2199           3898.     1.423776E-5
 2200           3899.     1.425836E-5
 2201           3900.     1.427898E-5
 2202           3901.     1.430083E-5
 2203           3902.     1.432322E-5
 2204           3903.     1.434570E-5
 2205           3904.     1.436819E-5
 2206           3905.     1.439071E-5
 2207           3906.     1.441324E-5
 2208           3907.     1.443579E-5
 2209           3908.     1.445836E-5
 2210           3909.     1.448095E-5
 2211           3910.     1.450356E-5
 2212           3911.     1.452491E-5
 2213           3912.     1.455952E-5
 2214           3913.     1.459574E-5
 2215           3914.     1.463200E-5
 2216           3915.     1.466830E-5
 2217           3916.     1.470461E-5
 2218           3917.     1.474096E-5
 2219           3918.     1.477735E-5
 2220           3919.     1.481376E-5
 2221           3920.     1.485021E-5
 2222           3921.     1.488668E-5
 2223           3922.     1.489822E-5
 2224           3923.     1.490668E-5
 2225           3924.     1.491515E-5
 2226           3925.     1.492361E-5
 2227           3926.     1.493208E-5
 2228           3927.     1.494054E-5
 2229           3928.     1.494901E-5
 2230           3929.     1.495748E-5
 2231           3930.     1.496594E-5
 2232           3931.     1.497570E-5
 2233           3932.     1.499834E-5
 2234           3933.     1.502266E-5
 2235           3934.     1.504698E-5
 2236           3935.     1.507134E-5
 2237           3936.     1.509571E-5
 2238           3937.     1.512010E-5
 2239           3938.     1.514451E-5
 2240           3939.     1.516894E-5
 2241           3940.     1.519340E-5
 2242           3941.     1.521655E-5
 2243           3942.     1.522172E-5
 2244           3943.     1.522454E-5
 2245           3944.     1.522735E-5
 2246           3945.     1.523017E-5
 2247           3946.     1.523298E-5
 2248           3947.     1.523577E-5
 2249           3948.     1.523857E-5
 2250           3949.     1.524135E-5
 2251           3950.     1.524414E-5
 2252           3951.     1.524690E-5
 2253           3952.     1.526608E-5
 2254           3953.     1.528747E-5
 2255           3954.     1.530889E-5
 2256           3955.     1.533031E-5
 2257           3956.     1.535175E-5
 2258           3957.     1.537320E-5
 2259           3958.     1.539467E-5
 2260           3959.     1.541615E-5
 2261           3960.     1.543766E-5
 2262           3961.     1.546047E-5
 2263           3962.     1.548181E-5
 2264           3963.     1.550296E-5
 2265           3964.     1.552412E-5
 2266           3965.     1.554530E-5
 2267           3966.     1.556649E-5
 2268           3967.     1.558770E-5
 2269           3968.     1.560893E-5
 2270           3969.     1.563017E-5
 2271           3970.     1.565143E-5
 2272           3971.     1.567133E-5
 2273           3972.     1.568347E-5
 2274           3973.     1.569454E-5
 2275           3974.     1.570560E-5
 2276           3975.     1.571667E-5
 2277           3976.     1.572774E-5
 2278           3977.     1.573881E-5
 2279           3978.     1.574989E-5
 2280           3979.     1.576097E-5
 2281           3980.     1.577205E-5
 2282           3981.     1.578312E-5
 2283           3982.     1.581283E-5
 2284           3983.     1.584525E-5
 2285           3984.     1.587770E-5
 2286           3985.     1.591017E-5
 2287           3986.     1.594267E-5
 2288           3987.     1.597519E-5
 2289           3988.     1.600774E-5
 2290           3989.     1.604031E-5
 2291           3990.     1.607291E-5
 2292           3991.     1.610690E-5
 2293           3992.     1.614621E-5
 2294           3993.     1.618635E-5
 2295           3994.     1.622651E-5
 2296           3995.     1.626673E-5
 2297           3996.     1.630697E-5
 2298           3997.     1.634726E-5
 2299           3998.     1.638758E-5
 2300           3999.     1.642794E-5
 2301           4000.     1.646835E-5
 2302           4001.     1.650122E-5
 2303           4002.     1.651705E-5
 2304           4003.     1.653031E-5
 2305           4004.     1.654357E-5
 2306           4005.     1.655684E-5
 2307           4006.     1.657011E-5
 2308           4007.     1.658339E-5
 2309           4008.     1.659667E-5
 2310           4009.     1.660994E-5
 2311           4010.     1.662323E-5
 2312           4011.     1.663649E-5
 2313           4012.     1.664911E-5
 2314           4013.     1.666163E-5
 2315           4014.     1.667414E-5
 2316           4015.     1.668667E-5
 2317           4016.     1.669919E-5
 2318           4017.     1.671172E-5
 2319           4018.     1.672425E-5
 2320           4019.     1.673679E-5
 2321           4020.     1.674932E-5
 2322           4021.     1.676329E-5
 2323           4022.     1.676181E-5
 2324           4023.     1.675789E-5
 2325           4024.     1.675398E-5
 2326           4025.     1.675006E-5
 2327           4026.     1.674614E-5
 2328           4027.     1.674221E-5
 2329           4028.     1.673829E-5
 2330           4029.     1.673436E-5
 2331           4030.     1.673042E-5
 2332           4031.     1.672608E-5
 2333           4032.     1.671989E-5
 2334           4033.     1.671340E-5
 2335           4034.     1.670691E-5
 2336           4035.     1.670042E-5
 2337           4036.     1.669393E-5
 2338           4037.     1.668743E-5
 2339           4038.     1.668092E-5
 2340           4039.     1.667441E-5
 2341           4040.     1.666790E-5
 2342           4041.     1.666137E-5
 2343           4042.     1.667143E-5
 2344           4043.     1.668423E-5
 2345           4044.     1.669702E-5
 2346           4045.     1.670983E-5
 2347           4046.     1.672264E-5
 2348           4047.     1.673544E-5
 2349           4048.     1.674826E-5
 2350           4049.     1.676108E-5
 2351           4050.     1.677391E-5
 2352           4051.     1.678816E-5
 2353           4052.     1.679810E-5
 2354           4053.     1.680730E-5
 2355           4054.     1.681651E-5
 2356           4055.     1.682574E-5
 2357           4056.     1.683496E-5
 2358           4057.     1.684418E-5
 2359           4058.     1.685341E-5
 2360           4059.     1.686264E-5
 2361           4060.     1.687188E-5
 2362           4061.     1.687964E-5
 2363           4062.     1.687922E-5
 2364           4063.     1.687740E-5
 2365           4064.     1.687557E-5
 2366           4065.     1.687374E-5
 2367           4066.     1.687191E-5
 2368           4067.     1.687007E-5
 2369           4068.     1.686824E-5
 2370           4069.     1.686640E-5
 2371           4070.     1.686456E-5
 2372           4071.     1.686270E-5
 2373           4072.     1.687666E-5
 2374           4073.     1.689340E-5
 2375           4074.     1.691014E-5
 2376           4075.     1.692690E-5
 2377           4076.     1.694366E-5
 2378           4077.     1.696042E-5
 2379           4078.     1.697719E-5
 2380           4079.     1.699397E-5
 2381           4080.     1.701075E-5
 2382           4081.     1.702898E-5
 2383           4082.     1.703976E-5
 2384           4083.     1.704919E-5
 2385           4084.     1.705863E-5
 2386           4085.     1.706807E-5
 2387           4086.     1.707752E-5
 2388           4087.     1.708696E-5
 2389           4088.     1.709642E-5
 2390           4089.     1.710587E-5
 2391           4090.     1.711534E-5
 2392           4091.     1.712331E-5
 2393           4092.     1.712245E-5
 2394           4093.     1.711997E-5
 2395           4094.     1.711749E-5
 2396           4095.     1.711501E-5
 2397           4096.     1.711253E-5
 2398           4097.     1.711004E-5
 2399           4098.     1.710755E-5
 2400           4099.     1.710506E-5
 2401           4100.     1.710257E-5
 2402           4101.     1.710005E-5
 2403           4102.     1.710654E-5
 2404           4103.     1.711471E-5
 2405           4104.     1.712289E-5
 2406           4105.     1.713105E-5
 2407           4106.     1.713923E-5
 2408           4107.     1.714741E-5
 2409           4108.     1.715558E-5
 2410           4109.     1.716377E-5
 2411           4110.     1.717195E-5
 2412           4111.     1.718160E-5
 2413           4112.     1.718914E-5
 2414           4113.     1.719628E-5
 2415           4114.     1.720343E-5
 2416           4115.     1.721058E-5
 2417           4116.     1.721773E-5
 2418           4117.     1.722489E-5
 2419           4118.     1.723205E-5
 2420           4119.     1.723920E-5
 2421           4120.     1.724636E-5
 2422           4121.     1.725202E-5
 2423           4122.     1.723983E-5
 2424           4123.     1.722417E-5
 2425           4124.     1.720850E-5
 2426           4125.     1.719282E-5
 2427           4126.     1.717714E-5
 2428           4127.     1.716144E-5
 2429           4128.     1.714575E-5
 2430           4129.     1.713004E-5
 2431           4130.     1.711433E-5
 2432           4131.     1.709859E-5
 2433           4132.     1.709567E-5
 2434           4133.     1.709527E-5
 2435           4134.     1.709487E-5
 2436           4135.     1.709448E-5
 2437           4136.     1.709408E-5
 2438           4137.     1.709368E-5
 2439           4138.     1.709328E-5
 2440           4139.     1.709288E-5
 2441           4140.     1.709248E-5
 2442           4141.     1.709206E-5
 2443           4142.     1.709651E-5
 2444           4143.     1.710194E-5
 2445           4144.     1.710737E-5
 2446           4145.     1.711280E-5
 2447           4146.     1.711824E-5
 2448           4147.     1.712367E-5
 2449           4148.     1.712910E-5
 2450           4149.     1.713453E-5
 2451           4150.     1.713997E-5
 2452           4151.     1.714687E-5
 2453           4152.     1.715446E-5
 2454           4153.     1.716221E-5
 2455           4154.     1.716995E-5
 2456           4155.     1.717770E-5
 2457           4156.     1.718546E-5
 2458           4157.     1.719321E-5
 2459           4158.     1.720096E-5
 2460           4159.     1.720872E-5
 2461           4160.     1.721648E-5
 2462           4161.     1.722275E-5
 2463           4162.     1.722913E-5
 2464           4163.     1.723554E-5
 2465           4164.     1.724195E-5
 2466           4165.     1.724836E-5
 2467           4166.     1.725477E-5
 2468           4167.     1.726118E-5
 2469           4168.     1.726760E-5
 2470           4169.     1.727401E-5
 2471           4170.     1.728043E-5
 2472           4171.     1.728683E-5
 2473           4172.     1.728175E-5
 2474           4173.     1.727422E-5
 2475           4174.     1.726669E-5
 2476           4175.     1.725916E-5
 2477           4176.     1.725162E-5
 2478           4177.     1.724408E-5
 2479           4178.     1.723654E-5
 2480           4179.     1.722899E-5
 2481           4180.     1.722143E-5
 2482           4181.     1.721534E-5
 2483           4182.     1.722179E-5
 2484           4183.     1.723096E-5
 2485           4184.     1.724014E-5
 2486           4185.     1.724931E-5
 2487           4186.     1.725850E-5
 2488           4187.     1.726768E-5
 2489           4188.     1.727688E-5
 2490           4189.     1.728607E-5
 2491           4190.     1.729527E-5
 2492           4191.     1.730297E-5
 2493           4192.     1.730521E-5
 2494           4193.     1.730624E-5
 2495           4194.     1.730727E-5
 2496           4195.     1.730830E-5
 2497           4196.     1.730934E-5
 2498           4197.     1.731037E-5
 2499           4198.     1.731141E-5
 2500           4199.     1.731244E-5
 2501           4200.     1.731346E-5
 2502           4201.     1.731449E-5
 2503           4202.     1.732539E-5
 2504           4203.     1.733854E-5
 2505           4204.     1.735168E-5
 2506           4205.     1.736483E-5
 2507           4206.     1.737799E-5
 2508           4207.     1.739114E-5
 2509           4208.     1.740430E-5
 2510           4209.     1.741747E-5
 2511           4210.     1.743064E-5
 2512           4211.     1.744380E-5
 2513           4212.     1.742731E-5
 2514           4213.     1.740404E-5
 2515           4214.     1.738075E-5
 2516           4215.     1.735745E-5
 2517           4216.     1.733415E-5
 2518           4217.     1.731083E-5
 2519           4218.     1.728751E-5
 2520           4219.     1.726417E-5
 2521           4220.     1.724083E-5
 2522           4221.     1.721894E-5
 2523           4222.     1.720773E-5
 2524           4223.     1.719899E-5
 2525           4224.     1.719025E-5
 2526           4225.     1.718150E-5
 2527           4226.     1.717274E-5
 2528           4227.     1.716397E-5
 2529           4228.     1.715521E-5
 2530           4229.     1.714643E-5
 2531           4230.     1.713765E-5
 2532           4231.     1.712672E-5
 2533           4232.     1.713429E-5
 2534           4233.     1.714623E-5
 2535           4234.     1.715818E-5
 2536           4235.     1.717012E-5
 2537           4236.     1.718208E-5
 2538           4237.     1.719403E-5
 2539           4238.     1.720599E-5
 2540           4239.     1.721794E-5
 2541           4240.     1.722991E-5
 2542           4241.     1.724185E-5
 2543           4242.     1.725572E-5
 2544           4243.     1.727005E-5
 2545           4244.     1.728437E-5
 2546           4245.     1.729871E-5
 2547           4246.     1.731304E-5
 2548           4247.     1.732738E-5
 2549           4248.     1.734172E-5
 2550           4249.     1.735607E-5
 2551           4250.     1.737042E-5
 2552           4251.     1.738625E-5
 2553           4252.     1.736942E-5
 2554           4253.     1.734459E-5
 2555           4254.     1.731976E-5
 2556           4255.     1.729491E-5
 2557           4256.     1.727005E-5
 2558           4257.     1.724518E-5
 2559           4258.     1.722029E-5
 2560           4259.     1.719539E-5
 2561           4260.     1.717048E-5
 2562           4261.     1.714408E-5
 2563           4262.     1.714365E-5
 2564           4263.     1.714967E-5
 2565           4264.     1.715570E-5
 2566           4265.     1.716173E-5
 2567           4266.     1.716776E-5
 2568           4267.     1.717379E-5
 2569           4268.     1.717983E-5
 2570           4269.     1.718586E-5
 2571           4270.     1.719189E-5
 2572           4271.     1.719792E-5
 2573           4272.     1.721441E-5
 2574           4273.     1.723354E-5
 2575           4274.     1.725267E-5
 2576           4275.     1.727181E-5
 2577           4276.     1.729096E-5
 2578           4277.     1.731011E-5
 2579           4278.     1.732926E-5
 2580           4279.     1.734842E-5
 2581           4280.     1.736758E-5
 2582           4281.     1.738674E-5
 2583           4282.     1.744251E-5
 2584           4283.     1.750770E-5
 2585           4284.     1.757291E-5
 2586           4285.     1.763814E-5
 2587           4286.     1.770339E-5
 2588           4287.     1.776865E-5
 2589           4288.     1.783393E-5
 2590           4289.     1.789922E-5
 2591           4290.     1.796454E-5
 2592           4291.     1.803140E-5
 2593           4292.     1.821451E-5
 2594           4293.     1.842805E-5
 2595           4294.     1.864170E-5
 2596           4295.     1.885543E-5
 2597           4296.     1.906925E-5
 2598           4297.     1.928316E-5
 2599           4298.     1.949717E-5
 2600           4299.     1.971127E-5
 2601           4300.     1.992547E-5
 2602           4301.     2.013802E-5
 2603           4302.     2.076374E-5
 2604           4303.     2.149911E-5
 2605           4304.     2.223466E-5
 2606           4305.     2.297042E-5
 2607           4306.     2.370638E-5
 2608           4307.     2.444253E-5
 2609           4308.     2.517888E-5
 2610           4309.     2.591543E-5
 2611           4310.     2.665219E-5
 2612           4311.     2.738912E-5
 2613           4312.     2.916887E-5
 2614           4313.     3.123030E-5
 2615           4314.     3.329229E-5
 2616           4315.     3.535483E-5
 2617           4316.     3.741793E-5
