#  Table f814w.UVIS1.fits[1]  Fri 11:54:29 08-Feb-2013

# row      WAVELENGTH      THROUGHPUT
#           angstroms                

 4028           5727.     2.586679E-8
 4029           5728.     2.600054E-8
 4030           5729.     2.613438E-8
 4031           5730.     2.626811E-8
 4032           5731.     2.640405E-8
 4033           5732.     2.639629E-8
 4034           5733.     2.618235E-8
 4035           5734.     2.596841E-8
 4036           5735.     2.575452E-8
 4037           5736.     2.554063E-8
 4038           5737.     2.532677E-8
 4039           5738.     2.511294E-8
 4040           5739.     2.489923E-8
 4041           5740.     2.468533E-8
 4042           5741.     2.447156E-8
 4043           5742.     2.445491E-8
 4044           5743.     2.472457E-8
 4045           5744.     2.499418E-8
 4046           5745.     2.526378E-8
 4047           5746.     2.553335E-8
 4048           5747.     2.580289E-8
 4049           5748.     2.607240E-8
 4050           5749.     2.634189E-8
 4051           5750.     2.661135E-8
 4052           5751.     2.688077E-8
 4053           5752.     2.698008E-8
 4054           5753.     2.682976E-8
 4055           5754.     2.667946E-8
 4056           5755.     2.652918E-8
 4057           5756.     2.637891E-8
 4058           5757.     2.622866E-8
 4059           5758.     2.607842E-8
 4060           5759.     2.592820E-8
 4061           5760.     2.577799E-8
 4062           5761.     2.562781E-8
 4063           5762.     2.523391E-8
 4064           5763.     2.447803E-8
 4065           5764.     2.372223E-8
 4066           5765.     2.296650E-8
 4067           5766.     2.221085E-8
 4068           5767.     2.145528E-8
 4069           5768.     2.069978E-8
 4070           5769.     1.994436E-8
 4071           5770.     1.918866E-8
 4072           5771.     1.843376E-8
 4073           5772.     1.845194E-8
 4074           5773.     1.963059E-8
 4075           5774.     2.080913E-8
 4076           5775.     2.198754E-8
 4077           5776.     2.316584E-8
 4078           5777.     2.434401E-8
 4079           5778.     2.552206E-8
 4080           5779.     2.669998E-8
 4081           5780.     2.787780E-8
 4082           5781.     2.905607E-8
 4083           5782.     2.933612E-8
 4084           5783.     2.825376E-8
 4085           5784.     2.717258E-8
 4086           5785.     2.609097E-8
 4087           5786.     2.500948E-8
 4088           5787.     2.392810E-8
 4089           5788.     2.284683E-8
 4090           5789.     2.176566E-8
 4091           5790.     2.068408E-8
 4092           5791.     1.960366E-8
 4093           5792.     1.909684E-8
 4094           5793.     1.947028E-8
 4095           5794.     1.984387E-8
 4096           5795.     2.021741E-8
 4097           5796.     2.059092E-8
 4098           5797.     2.096439E-8
 4099           5798.     2.133765E-8
 4100           5799.     2.171123E-8
 4101           5800.     2.208458E-8
 4102           5801.     2.245808E-8
 4103           5802.     2.246863E-8
 4104           5803.     2.191611E-8
 4105           5804.     2.136365E-8
 4106           5805.     2.081124E-8
 4107           5806.     2.025890E-8
 4108           5807.     1.970687E-8
 4109           5808.     1.915437E-8
 4110           5809.     1.860245E-8
 4111           5810.     1.805006E-8
 4112           5811.     1.749799E-8
 4113           5812.     1.776394E-8
 4114           5813.     1.931372E-8
 4115           5814.     2.086333E-8
 4116           5815.     2.241278E-8
 4117           5816.     2.396207E-8
 4118           5817.     2.551121E-8
 4119           5818.     2.705943E-8
 4120           5819.     2.860900E-8
 4121           5820.     3.015767E-8
 4122           5821.     3.170348E-8
 4123           5822.     3.248017E-8
 4124           5823.     3.203526E-8
 4125           5824.     3.159047E-8
 4126           5825.     3.114580E-8
 4127           5826.     3.070124E-8
 4128           5827.     3.025680E-8
 4129           5828.     2.981249E-8
 4130           5829.     2.936851E-8
 4131           5830.     2.892421E-8
 4132           5831.     2.848311E-8
 4133           5832.     2.784305E-8
 4134           5833.     2.688355E-8
 4135           5834.     2.592413E-8
 4136           5835.     2.496476E-8
 4137           5836.     2.400548E-8
 4138           5837.     2.304626E-8
 4139           5838.     2.208710E-8
 4140           5839.     2.112801E-8
 4141           5840.     2.016900E-8
 4142           5841.     1.921005E-8
 4143           5842.     1.864321E-8
 4144           5843.     1.871370E-8
 4145           5844.     1.878418E-8
 4146           5845.     1.885467E-8
 4147           5846.     1.892515E-8
 4148           5847.     1.899562E-8
 4149           5848.     1.906608E-8
 4150           5849.     1.913654E-8
 4151           5850.     1.920700E-8
 4152           5851.     1.927746E-8
 4153           5852.     1.961457E-8
 4154           5853.     2.038963E-8
 4155           5854.     2.116464E-8
 4156           5855.     2.193959E-8
 4157           5856.     2.271448E-8
 4158           5857.     2.348932E-8
 4159           5858.     2.426411E-8
 4160           5859.     2.503883E-8
 4161           5860.     2.581389E-8
 4162           5861.     2.658814E-8
 4163           5862.     2.680171E-8
 4164           5863.     2.608227E-8
 4165           5864.     2.536289E-8
 4166           5865.     2.464355E-8
 4167           5866.     2.392426E-8
 4168           5867.     2.320502E-8
 4169           5868.     2.248585E-8
 4170           5869.     2.176671E-8
 4171           5870.     2.104762E-8
 4172           5871.     2.032824E-8
 4173           5872.     1.973070E-8
 4174           5873.     1.933635E-8
 4175           5874.     1.894202E-8
 4176           5875.     1.854772E-8
 4177           5876.     1.815345E-8
 4178           5877.     1.775940E-8
 4179           5878.     1.736499E-8
 4180           5879.     1.697080E-8
 4181           5880.     1.657645E-8
 4182           5881.     1.618250E-8
 4183           5882.     1.655657E-8
 4184           5883.     1.823484E-8
 4185           5884.     1.991382E-8
 4186           5885.     2.159267E-8
 4187           5886.     2.327141E-8
 4188           5887.     2.495002E-8
 4189           5888.     2.662770E-8
 4190           5889.     2.830691E-8
 4191           5890.     2.998518E-8
 4192           5891.     3.166332E-8
 4193           5892.     3.227389E-8
 4194           5893.     3.104808E-8
 4195           5894.     2.982354E-8
 4196           5895.     2.859850E-8
 4197           5896.     2.737354E-8
 4198           5897.     2.614866E-8
 4199           5898.     2.492388E-8
 4200           5899.     2.369977E-8
 4201           5900.     2.247397E-8
 4202           5901.     2.124824E-8
 4203           5902.     2.021745E-8
 4204           5903.     1.952623E-8
 4205           5904.     1.883516E-8
 4206           5905.     1.814426E-8
 4207           5906.     1.745353E-8
 4208           5907.     1.676297E-8
 4209           5908.     1.607290E-8
 4210           5909.     1.538232E-8
 4211           5910.     1.469225E-8
 4212           5911.     1.400354E-8
 4213           5912.     1.372301E-8
 4214           5913.     1.416083E-8
 4215           5914.     1.459863E-8
 4216           5915.     1.503639E-8
 4217           5916.     1.547413E-8
 4218           5917.     1.591183E-8
 4219           5918.     1.634950E-8
 4220           5919.     1.678693E-8
 4221           5920.     1.722476E-8
 4222           5921.     1.766234E-8
 4223           5922.     1.829354E-8
 4224           5923.     1.926984E-8
 4225           5924.     2.024607E-8
 4226           5925.     2.122225E-8
 4227           5926.     2.219836E-8
 4228           5927.     2.317439E-8
 4229           5928.     2.415035E-8
 4230           5929.     2.512626E-8
 4231           5930.     2.610209E-8
 4232           5931.     2.707787E-8
 4233           5932.     2.763647E-8
 4234           5933.     2.744359E-8
 4235           5934.     2.725072E-8
 4236           5935.     2.705786E-8
 4237           5936.     2.686501E-8
 4238           5937.     2.667218E-8
 4239           5938.     2.647936E-8
 4240           5939.     2.628655E-8
 4241           5940.     2.609376E-8
 4242           5941.     2.590099E-8
 4243           5942.     2.556535E-8
 4244           5943.     2.496949E-8
 4245           5944.     2.437370E-8
 4246           5945.     2.377793E-8
 4247           5946.     2.318222E-8
 4248           5947.     2.258654E-8
 4249           5948.     2.199090E-8
 4250           5949.     2.139530E-8
 4251           5950.     2.079945E-8
 4252           5951.     2.020423E-8
 4253           5952.     2.030968E-8
 4254           5953.     2.170795E-8
 4255           5954.     2.310611E-8
 4256           5955.     2.450419E-8
 4257           5956.     2.590217E-8
 4258           5957.     2.730006E-8
 4259           5958.     2.869785E-8
 4260           5959.     3.009553E-8
 4261           5960.     3.149314E-8
 4262           5961.     3.289136E-8
 4263           5962.     3.334320E-8
 4264           5963.     3.203417E-8
 4265           5964.     3.072523E-8
 4266           5965.     2.941638E-8
 4267           5966.     2.810761E-8
 4268           5967.     2.679893E-8
 4269           5968.     2.549034E-8
 4270           5969.     2.418183E-8
 4271           5970.     2.287277E-8
 4272           5971.     2.156325E-8
 4273           5972.     2.053026E-8
 4274           5973.     2.002132E-8
 4275           5974.     1.951224E-8
 4276           5975.     1.900328E-8
 4277           5976.     1.849444E-8
 4278           5977.     1.798572E-8
 4279           5978.     1.747736E-8
 4280           5979.     1.696863E-8
 4281           5980.     1.646027E-8
 4282           5981.     1.595314E-8
 4283           5982.     1.582507E-8
 4284           5983.     1.642096E-8
 4285           5984.     1.701682E-8
 4286           5985.     1.761262E-8
 4287           5986.     1.820839E-8
 4288           5987.     1.880384E-8
 4289           5988.     1.939982E-8
 4290           5989.     1.999518E-8
 4291           5990.     2.059109E-8
 4292           5991.     2.118667E-8
 4293           5992.     2.147124E-8
 4294           5993.     2.115436E-8
 4295           5994.     2.083751E-8
 4296           5995.     2.052068E-8
 4297           5996.     2.020402E-8
 4298           5997.     1.988708E-8
 4299           5998.     1.957046E-8
 4300           5999.     1.925356E-8
 4301           6000.     1.893684E-8
 4302           6001.     1.862153E-8
 4303           6002.     1.845981E-8
 4304           6003.     1.859841E-8
 4305           6004.     1.873703E-8
 4306           6005.     1.887566E-8
 4307           6006.     1.901430E-8
 4308           6007.     1.915295E-8
 4309           6008.     1.929162E-8
 4310           6009.     1.943023E-8
 4311           6010.     1.956899E-8
 4312           6011.     1.970770E-8
 4313           6012.     2.007097E-8
 4314           6013.     2.087912E-8
 4315           6014.     2.168734E-8
 4316           6015.     2.249564E-8
 4317           6016.     2.330399E-8
 4318           6017.     2.411242E-8
 4319           6018.     2.492092E-8
 4320           6019.     2.572948E-8
 4321           6020.     2.653812E-8
 4322           6021.     2.734683E-8
 4323           6022.     2.778963E-8
 4324           6023.     2.749935E-8
 4325           6024.     2.720905E-8
 4326           6025.     2.691873E-8
 4327           6026.     2.662838E-8
 4328           6027.     2.633801E-8
 4329           6028.     2.604760E-8
 4330           6029.     2.575717E-8
 4331           6030.     2.546672E-8
 4332           6031.     2.517382E-8
 4333           6032.     2.478060E-8
 4334           6033.     2.418377E-8
 4335           6034.     2.358701E-8
 4336           6035.     2.299031E-8
 4337           6036.     2.239367E-8
 4338           6037.     2.179709E-8
 4339           6038.     2.120058E-8
 4340           6039.     2.060412E-8
 4341           6040.     2.000744E-8
 4342           6041.     1.941306E-8
 4343           6042.     1.918992E-8
 4344           6043.     1.972933E-8
 4345           6044.     2.026877E-8
 4346           6045.     2.080825E-8
 4347           6046.     2.134777E-8
 4348           6047.     2.188730E-8
 4349           6048.     2.242689E-8
 4350           6049.     2.296650E-8
 4351           6050.     2.350615E-8
 4352           6051.     2.404610E-8
 4353           6052.     2.406378E-8
 4354           6053.     2.299659E-8
 4355           6054.     2.192933E-8
 4356           6055.     2.086200E-8
 4357           6056.     1.979460E-8
 4358           6057.     1.872713E-8
 4359           6058.     1.765959E-8
 4360           6059.     1.659250E-8
 4361           6060.     1.552378E-8
 4362           6061.     1.445655E-8
 4363           6062.     1.378863E-8
 4364           6063.     1.396166E-8
 4365           6064.     1.413471E-8
 4366           6065.     1.430777E-8
 4367           6066.     1.448075E-8
 4368           6067.     1.465391E-8
 4369           6068.     1.482700E-8
 4370           6069.     1.500010E-8
 4371           6070.     1.517322E-8
 4372           6071.     1.534643E-8
 4373           6072.     1.570994E-8
 4374           6073.     1.647950E-8
 4375           6074.     1.724912E-8
 4376           6075.     1.801878E-8
 4377           6076.     1.878850E-8
 4378           6077.     1.955789E-8
 4379           6078.     2.032808E-8
 4380           6079.     2.109795E-8
 4381           6080.     2.186787E-8
 4382           6081.     2.263784E-8
 4383           6082.     2.290594E-8
 4384           6083.     2.209372E-8
 4385           6084.     2.128107E-8
 4386           6085.     2.046833E-8
 4387           6086.     1.965557E-8
 4388           6087.     1.884274E-8
 4389           6088.     1.803026E-8
 4390           6089.     1.721692E-8
 4391           6090.     1.640395E-8
 4392           6091.     1.558958E-8
 4393           6092.     1.526078E-8
 4394           6093.     1.599272E-8
 4395           6094.     1.672460E-8
 4396           6095.     1.745639E-8
 4397           6096.     1.818811E-8
 4398           6097.     1.891940E-8
 4399           6098.     1.965133E-8
 4400           6099.     2.038246E-8
 4401           6100.     2.111423E-8
 4402           6101.     2.184743E-8
 4403           6102.     2.216430E-8
 4404           6103.     2.156096E-8
 4405           6104.     2.095757E-8
 4406           6105.     2.035414E-8
 4407           6106.     1.975068E-8
 4408           6107.     1.914718E-8
 4409           6108.     1.854393E-8
 4410           6109.     1.794006E-8
 4411           6110.     1.733644E-8
 4412           6111.     1.673278E-8
 4413           6112.     1.650213E-8
 4414           6113.     1.710730E-8
 4415           6114.     1.771252E-8
 4416           6115.     1.831777E-8
 4417           6116.     1.892307E-8
 4418           6117.     1.952841E-8
 4419           6118.     2.013378E-8
 4420           6119.     2.073919E-8
 4421           6120.     2.134465E-8
 4422           6121.     2.195015E-8
 4423           6122.     2.212894E-8
 4424           6123.     2.134053E-8
 4425           6124.     2.055208E-8
 4426           6125.     1.976358E-8
 4427           6126.     1.897502E-8
 4428           6127.     1.818641E-8
 4429           6128.     1.739776E-8
 4430           6129.     1.660904E-8
 4431           6130.     1.581989E-8
 4432           6131.     1.503145E-8
 4433           6132.     1.434182E-8
 4434           6133.     1.388022E-8
 4435           6134.     1.341857E-8
 4436           6135.     1.295691E-8
 4437           6136.     1.249521E-8
 4438           6137.     1.203348E-8
 4439           6138.     1.157172E-8
 4440           6139.     1.110993E-8
 4441           6140.     1.064811E-8
 4442           6141.     1.018603E-8
 4443           6142.     1.028669E-8
 4444           6143.     1.169437E-8
 4445           6144.     1.310214E-8
 4446           6145.     1.451001E-8
 4447           6146.     1.591798E-8
 4448           6147.     1.732603E-8
 4449           6148.     1.873417E-8
 4450           6149.     2.014240E-8
 4451           6150.     2.155142E-8
 4452           6151.     2.295720E-8
 4453           6152.     2.397310E-8
 4454           6153.     2.406841E-8
 4455           6154.     2.416374E-8
 4456           6155.     2.425907E-8
 4457           6156.     2.435438E-8
 4458           6157.     2.444969E-8
 4459           6158.     2.454495E-8
 4460           6159.     2.464026E-8
 4461           6160.     2.473555E-8
 4462           6161.     2.483298E-8
 4463           6162.     2.448949E-8
 4464           6163.     2.309463E-8
 4465           6164.     2.169968E-8
 4466           6165.     2.030464E-8
 4467           6166.     1.890950E-8
 4468           6167.     1.751495E-8
 4469           6168.     1.611896E-8
 4470           6169.     1.472423E-8
 4471           6170.     1.332805E-8
 4472           6171.     1.193246E-8
 4473           6172.     1.130826E-8
 4474           6173.     1.255033E-8
 4475           6174.     1.379248E-8
 4476           6175.     1.503471E-8
 4477           6176.     1.627641E-8
 4478           6177.     1.751941E-8
 4479           6178.     1.876128E-8
 4480           6179.     2.000445E-8
 4481           6180.     2.124709E-8
 4482           6181.     2.248980E-8
 4483           6182.     2.328679E-8
 4484           6183.     2.299261E-8
 4485           6184.     2.269840E-8
 4486           6185.     2.240417E-8
 4487           6186.     2.210993E-8
 4488           6187.     2.181581E-8
 4489           6188.     2.152139E-8
 4490           6189.     2.122722E-8
 4491           6190.     2.093276E-8
 4492           6191.     2.063841E-8
 4493           6192.     2.027630E-8
 4494           6193.     1.974595E-8
 4495           6194.     1.921558E-8
 4496           6195.     1.868517E-8
 4497           6196.     1.815472E-8
 4498           6197.     1.762424E-8
 4499           6198.     1.709399E-8
 4500           6199.     1.656318E-8
 4501           6200.     1.603260E-8
 4502           6201.     1.550066E-8
 4503           6202.     1.511829E-8
 4504           6203.     1.511163E-8
 4505           6204.     1.510497E-8
 4506           6205.     1.509831E-8
 4507           6206.     1.509165E-8
 4508           6207.     1.508500E-8
 4509           6208.     1.507834E-8
 4510           6209.     1.507168E-8
 4511           6210.     1.506502E-8
 4512           6211.     1.505965E-8
 4513           6212.     1.547109E-8
 4514           6213.     1.694522E-8
 4515           6214.     1.841944E-8
 4516           6215.     1.989375E-8
 4517           6216.     2.136816E-8
 4518           6217.     2.284265E-8
 4519           6218.     2.431725E-8
 4520           6219.     2.579194E-8
 4521           6220.     2.726744E-8
 4522           6221.     2.874159E-8
 4523           6222.     2.959247E-8
 4524           6223.     2.883296E-8
 4525           6224.     2.807341E-8
 4526           6225.     2.731381E-8
 4527           6226.     2.655416E-8
 4528           6227.     2.579445E-8
 4529           6228.     2.503470E-8
 4530           6229.     2.427491E-8
 4531           6230.     2.351506E-8
 4532           6231.     2.275494E-8
 4533           6232.     2.197524E-8
 4534           6233.     2.114202E-8
 4535           6234.     2.030874E-8
 4536           6235.     1.947539E-8
 4537           6236.     1.864199E-8
 4538           6237.     1.780892E-8
 4539           6238.     1.697497E-8
 4540           6239.     1.614136E-8
 4541           6240.     1.530729E-8
 4542           6241.     1.447273E-8
 4543           6242.     1.400776E-8
 4544           6243.     1.452217E-8
 4545           6244.     1.503676E-8
 4546           6245.     1.555132E-8
 4547           6246.     1.606583E-8
 4548           6247.     1.658028E-8
 4549           6248.     1.709443E-8
 4550           6249.     1.760904E-8
 4551           6250.     1.812335E-8
 4552           6251.     1.863920E-8
 4553           6252.     1.905294E-8
 4554           6253.     1.919202E-8
 4555           6254.     1.933097E-8
 4556           6255.     1.946994E-8
 4557           6256.     1.960905E-8
 4558           6257.     1.974809E-8
 4559           6258.     1.988717E-8
 4560           6259.     2.002616E-8
 4561           6260.     2.016539E-8
 4562           6261.     2.030440E-8
 4563           6262.     2.037605E-8
 4564           6263.     2.026399E-8
 4565           6264.     2.015194E-8
 4566           6265.     2.003987E-8
 4567           6266.     1.992785E-8
 4568           6267.     1.981572E-8
 4569           6268.     1.970367E-8
 4570           6269.     1.959152E-8
 4571           6270.     1.947941E-8
 4572           6271.     1.936723E-8
 4573           6272.     1.940455E-8
 4574           6273.     1.985484E-8
 4575           6274.     2.030515E-8
 4576           6275.     2.075550E-8
 4577           6276.     2.120589E-8
 4578           6277.     2.165608E-8
 4579           6278.     2.210675E-8
 4580           6279.     2.255702E-8
 4581           6280.     2.300775E-8
 4582           6281.     2.345828E-8
 4583           6282.     2.363437E-8
 4584           6283.     2.304195E-8
 4585           6284.     2.244949E-8
 4586           6285.     2.185699E-8
 4587           6286.     2.126446E-8
 4588           6287.     2.067187E-8
 4589           6288.     2.007953E-8
 4590           6289.     1.948657E-8
 4591           6290.     1.889386E-8
 4592           6291.     1.829953E-8
 4593           6292.     1.794220E-8
 4594           6293.     1.825834E-8
 4595           6294.     1.857443E-8
 4596           6295.     1.889051E-8
 4597           6296.     1.920655E-8
 4598           6297.     1.952255E-8
 4599           6298.     1.983853E-8
 4600           6299.     2.015463E-8
 4601           6300.     2.047038E-8
 4602           6301.     2.078803E-8
 4603           6302.     2.093713E-8
 4604           6303.     2.060093E-8
 4605           6304.     2.026471E-8
 4606           6305.     1.992846E-8
 4607           6306.     1.959220E-8
 4608           6307.     1.925590E-8
 4609           6308.     1.891959E-8
 4610           6309.     1.858325E-8
 4611           6310.     1.824672E-8
 4612           6311.     1.791049E-8
 4613           6312.     1.769097E-8
 4614           6313.     1.781323E-8
 4615           6314.     1.793550E-8
 4616           6315.     1.805777E-8
 4617           6316.     1.818006E-8
 4618           6317.     1.830235E-8
 4619           6318.     1.842465E-8
 4620           6319.     1.854702E-8
 4621           6320.     1.866928E-8
 4622           6321.     1.879166E-8
 4623           6322.     1.899056E-8
 4624           6323.     1.941648E-8
 4625           6324.     1.984243E-8
 4626           6325.     2.026841E-8
 4627           6326.     2.069442E-8
 4628           6327.     2.112046E-8
 4629           6328.     2.154652E-8
 4630           6329.     2.197261E-8
 4631           6330.     2.239894E-8
 4632           6331.     2.282293E-8
 4633           6332.     2.299256E-8
 4634           6333.     2.239810E-8
 4635           6334.     2.180339E-8
 4636           6335.     2.120875E-8
 4637           6336.     2.061418E-8
 4638           6337.     2.001967E-8
 4639           6338.     1.942522E-8
 4640           6339.     1.883053E-8
 4641           6340.     1.823650E-8
 4642           6341.     1.764344E-8
 4643           6342.     1.743068E-8
 4644           6343.     1.837493E-8
 4645           6344.     1.931924E-8
 4646           6345.     2.026362E-8
 4647           6346.     2.120807E-8
 4648           6347.     2.215210E-8
 4649           6348.     2.309714E-8
 4650           6349.     2.404176E-8
 4651           6350.     2.498691E-8
 4652           6351.     2.593120E-8
 4653           6352.     2.637584E-8
 4654           6353.     2.527196E-8
 4655           6354.     2.416800E-8
 4656           6355.     2.306398E-8
 4657           6356.     2.196041E-8
 4658           6357.     2.085570E-8
 4659           6358.     1.975200E-8
 4660           6359.     1.864713E-8
 4661           6360.     1.754274E-8
 4662           6361.     1.643827E-8
 4663           6362.     1.557681E-8
 4664           6363.     1.547798E-8
 4665           6364.     1.537915E-8
 4666           6365.     1.528031E-8
 4667           6366.     1.518146E-8
 4668           6367.     1.508265E-8
 4669           6368.     1.498374E-8
 4670           6369.     1.488487E-8
 4671           6370.     1.478600E-8
 4672           6371.     1.468586E-8
 4673           6372.     1.448095E-8
 4674           6373.     1.394204E-8
 4675           6374.     1.340319E-8
 4676           6375.     1.286439E-8
 4677           6376.     1.232565E-8
 4678           6377.     1.178698E-8
 4679           6378.     1.124862E-8
 4680           6379.     1.070979E-8
 4681           6380.     1.017129E-8
 4682           6381.     9.633661E-9
 4683           6382.     9.379729E-9
 4684           6383.     1.004264E-8
 4685           6384.     1.070559E-8
 4686           6385.     1.136859E-8
 4687           6386.     1.203162E-8
 4688           6387.     1.269470E-8
 4689           6388.     1.335782E-8
 4690           6389.     1.402130E-8
 4691           6390.     1.468417E-8
 4692           6391.     1.534740E-8
 4693           6392.     1.609991E-8
 4694           6393.     1.714558E-8
 4695           6394.     1.819132E-8
 4696           6395.     1.923712E-8
 4697           6396.     2.028298E-8
 4698           6397.     2.132890E-8
 4699           6398.     2.237490E-8
 4700           6399.     2.342094E-8
 4701           6400.     2.446756E-8
 4702           6401.     2.551323E-8
 4703           6402.     2.621069E-8
 4704           6403.     2.574692E-8
 4705           6404.     2.528310E-8
 4706           6405.     2.481926E-8
 4707           6406.     2.435541E-8
 4708           6407.     2.389151E-8
 4709           6408.     2.342759E-8
 4710           6409.     2.296342E-8
 4711           6410.     2.249967E-8
 4712           6411.     2.203354E-8
 4713           6412.     2.164582E-8
 4714           6413.     2.152168E-8
 4715           6414.     2.139754E-8
 4716           6415.     2.127342E-8
 4717           6416.     2.114932E-8
 4718           6417.     2.102521E-8
 4719           6418.     2.090114E-8
 4720           6419.     2.077706E-8
 4721           6420.     2.065295E-8
 4722           6421.     2.053072E-8
 4723           6422.     2.025797E-8
 4724           6423.     1.946870E-8
 4725           6424.     1.867940E-8
 4726           6425.     1.789005E-8
 4727           6426.     1.710103E-8
 4728           6427.     1.631121E-8
 4729           6428.     1.552173E-8
 4730           6429.     1.473219E-8
 4731           6430.     1.394262E-8
 4732           6431.     1.315238E-8
 4733           6432.     1.278579E-8
 4734           6433.     1.389529E-8
 4735           6434.     1.500480E-8
 4736           6435.     1.611434E-8
 4737           6436.     1.722390E-8
 4738           6437.     1.833294E-8
 4739           6438.     1.944308E-8
 4740           6439.     2.055270E-8
 4741           6440.     2.166235E-8
 4742           6441.     2.277200E-8
 4743           6442.     2.362780E-8
 4744           6443.     2.358475E-8
 4745           6444.     2.354168E-8
 4746           6445.     2.349860E-8
 4747           6446.     2.345553E-8
 4748           6447.     2.341246E-8
 4749           6448.     2.336941E-8
 4750           6449.     2.332629E-8
 4751           6450.     2.328323E-8
 4752           6451.     2.323815E-8
 4753           6452.     2.299325E-8
 4754           6453.     2.202861E-8
 4755           6454.     2.106413E-8
 4756           6455.     2.009980E-8
 4757           6456.     1.913561E-8
 4758           6457.     1.817203E-8
 4759           6458.     1.720768E-8
 4760           6459.     1.624394E-8
 4761           6460.     1.528035E-8
 4762           6461.     1.431812E-8
 4763           6462.     1.370595E-8
 4764           6463.     1.437311E-8
 4765           6464.     1.504028E-8
 4766           6465.     1.570746E-8
 4767           6466.     1.637465E-8
 4768           6467.     1.704185E-8
 4769           6468.     1.770873E-8
 4770           6469.     1.837627E-8
 4771           6470.     1.904350E-8
 4772           6471.     1.971071E-8
 4773           6472.     2.019841E-8
 4774           6473.     2.001846E-8
 4775           6474.     1.983850E-8
 4776           6475.     1.965854E-8
 4777           6476.     1.947859E-8
 4778           6477.     1.929862E-8
 4779           6478.     1.911866E-8
 4780           6479.     1.893869E-8
 4781           6480.     1.875872E-8
 4782           6481.     1.857872E-8
 4783           6482.     1.834556E-8
 4784           6483.     1.791172E-8
 4785           6484.     1.747789E-8
 4786           6485.     1.704405E-8
 4787           6486.     1.661020E-8
 4788           6487.     1.617635E-8
 4789           6488.     1.574250E-8
 4790           6489.     1.530864E-8
 4791           6490.     1.487478E-8
 4792           6491.     1.443966E-8
 4793           6492.     1.415916E-8
 4794           6493.     1.447234E-8
 4795           6494.     1.478546E-8
 4796           6495.     1.509854E-8
 4797           6496.     1.541157E-8
 4798           6497.     1.572454E-8
 4799           6498.     1.603746E-8
 4800           6499.     1.635049E-8
 4801           6500.     1.666315E-8
 4802           6501.     1.697477E-8
 4803           6502.     1.728284E-8
 4804           6503.     1.757871E-8
 4805           6504.     1.787448E-8
 4806           6505.     1.817017E-8
 4807           6506.     1.846576E-8
 4808           6507.     1.876125E-8
 4809           6508.     1.905665E-8
 4810           6509.     1.935195E-8
 4811           6510.     1.964731E-8
 4812           6511.     1.994226E-8
 4813           6512.     2.012661E-8
 4814           6513.     1.987237E-8
 4815           6514.     1.961808E-8
 4816           6515.     1.936388E-8
 4817           6516.     1.910975E-8
 4818           6517.     1.885570E-8
 4819           6518.     1.860174E-8
 4820           6519.     1.834774E-8
 4821           6520.     1.809406E-8
 4822           6521.     1.783866E-8
 4823           6522.     1.774932E-8
 4824           6523.     1.832776E-8
 4825           6524.     1.890592E-8
 4826           6525.     1.948378E-8
 4827           6526.     2.006137E-8
 4828           6527.     2.063838E-8
 4829           6528.     2.121567E-8
 4830           6529.     2.179239E-8
 4831           6530.     2.236911E-8
 4832           6531.     2.294694E-8
 4833           6532.     2.347546E-8
 4834           6533.     2.380094E-8
 4835           6534.     2.412633E-8
 4836           6535.     2.445161E-8
 4837           6536.     2.477663E-8
 4838           6537.     2.510185E-8
 4839           6538.     2.542665E-8
 4840           6539.     2.575166E-8
 4841           6540.     2.607642E-8
 4842           6541.     2.640104E-8
 4843           6542.     2.668367E-8
 4844           6543.     2.679145E-8
 4845           6544.     2.689919E-8
 4846           6545.     2.700690E-8
 4847           6546.     2.711457E-8
 4848           6547.     2.722215E-8
 4849           6548.     2.732981E-8
 4850           6549.     2.743737E-8
 4851           6550.     2.754490E-8
 4852           6551.     2.765238E-8
 4853           6552.     2.770419E-8
 4854           6553.     2.751948E-8
 4855           6554.     2.733484E-8
 4856           6555.     2.715025E-8
 4857           6556.     2.696573E-8
 4858           6557.     2.678126E-8
 4859           6558.     2.659695E-8
 4860           6559.     2.641251E-8
 4861           6560.     2.622822E-8
 4862           6561.     2.604174E-8
 4863           6562.     2.588107E-8
 4864           6563.     2.583155E-8
 4865           6564.     2.578205E-8
 4866           6565.     2.573258E-8
 4867           6566.     2.568313E-8
 4868           6567.     2.563369E-8
 4869           6568.     2.558429E-8
 4870           6569.     2.553490E-8
 4871           6570.     2.548554E-8
 4872           6571.     2.543837E-8
 4873           6572.     2.558142E-8
 4874           6573.     2.656199E-8
 4875           6574.     2.754222E-8
 4876           6575.     2.852212E-8
 4877           6576.     2.950171E-8
 4878           6577.     3.048096E-8
 4879           6578.     3.145989E-8
 4880           6579.     3.243851E-8
 4881           6580.     3.341679E-8
 4882           6581.     3.439472E-8
 4883           6582.     3.549367E-8
 4884           6583.     3.713525E-8
 4885           6584.     3.877629E-8
 4886           6585.     4.041678E-8
 4887           6586.     4.205672E-8
 4888           6587.     4.369613E-8
 4889           6588.     4.533498E-8
 4890           6589.     4.697410E-8
 4891           6590.     4.861107E-8
 4892           6591.     5.024392E-8
 4893           6592.     5.158022E-8
 4894           6593.     5.156617E-8
 4895           6594.     5.155211E-8
 4896           6595.     5.153803E-8
 4897           6596.     5.152397E-8
